id,anchor,target,context,title,label
de4b454e7d40911e,kraft cooking,online cooking space,C01,inorganic chemistry,0.0
8668335977d43915,battery cell assembly,battery assembly,F28,heat exchange in general,0.75
37ba6221f05fc4d6,water infiltration,filters,B01,physical or chemical processes or apparatus in general,0.25
ff301f8b8c3c888b,hexahydro,hexagonal structure,C13,sugar industry,0.0
0f3a1621c343761e,material formation,company formation,A21,baking; edible doughs,0.0
a7e3eb695307e28f,surgical gloves,rubber,C04,cements; concrete; artificial stone; ceramics; refractories,0.25
bae2f0cc3ffeef0a,substantially axial,substantially blood flow,B60,vehicles in general,0.0
b28fb00435c68d78,polls,poll tax,B21,mechanical metal-working without essentially removing material; punching metal,0.0
3e94219821f23caf,surface altering agent,surface tension reducer,C01,inorganic chemistry,0.5
3bda3216f842d72c,inner contact,contact dermatitis,B67,"opening, closing {or cleaning} bottles, jars or similar containers; liquid handling",0.0
90276c8b37faee4e,load distribution system,lockable swivel keel unit,B63,ships or other waterborne vessels; related equipment,0.25
eb3070e6212ae8c1,her2 targeted,proto oncogene neu targeted,A61,medical or veterinary science; hygiene,0.5
3141b74dad6dc8a5,application messaging,data received,G06,computing; calculating; counting,0.5
a12018d962cf1018,encapsulated pigment,encapsulated component,C09,dyes; paints; polishes; natural resins; adhesives; compositions not otherwise provided for; applications of materials not otherwise provided for,0.5
65bc77a0ffb01c53,olefin production,process template,C10,"petroleum, gas or coke industries; technical gases containing carbon monoxide; fuels; lubricants; peat",0.0
6f584343dce37a44,comprise in refinement,sugar refinement,H02,generation; conversion or distribution of electric power,0.0
25742f01224c44f3,rotor stages,sets,F02,combustion engines; hot-gas or combustion-product engine plants,0.25
2343b5b6e2c7e0a8,main pulse laser,main pulse,H05,electric techniques not otherwise provided for,0.25
3c574a1c04acff54,cleaner system,vacuum cleaner system,D03,weaving,0.5
c97267707b289069,stabilizer members,cross brace members,B60,vehicles in general,0.5
519532523f36295c,form by electroforming,electric wire,D01,natural or man-made threads or fibres; spinning,0.0
2e36860a0dd62656,multiplexed data,command,H01,basic electric elements,0.25
2ad9344597e269d0,connect to common conductor,soaking pit crane,B66,hoisting; lifting; hauling,0.25
310d968f24d9528e,reduction factor,parameter,H04,electric communication technique,0.25
a21e9b46712dbd0a,substituted carboxylic,substituted polycarboxylic,C10,"petroleum, gas or coke industries; technical gases containing carbon monoxide; fuels; lubricants; peat",0.5
2363071bf03ccf8f,material formation,material destruction,A21,baking; edible doughs,0.25
86c7c97f1c408a56,output center,childrens car seat hood,B62,land vehicles for travelling otherwise than on rails,0.25
035717708178c27f,buck converter circuit,switch regulator,H05,electric techniques not otherwise provided for,0.25
daca621713e29aa4,biomimetic,machine store,C07,organic chemistry,0.0
6405c9824ce39e9c,shaped substrates,disk shaped substrates,C09,dyes; paints; polishes; natural resins; adhesives; compositions not otherwise provided for; applications of materials not otherwise provided for,0.5
73d873cffabeb215,lifting finger,driveaway,G11,information storage,0.0
81c068c5d8f7d1f7,return structure,sensor assembly,F02,combustion engines; hot-gas or combustion-product engine plants,0.25
d5eb088a54139505,tap portion,depth of a tap portion,A61,medical or veterinary science; hygiene,0.5
7476a354c49846aa,azabicyclo,polymer compounds,G01,measuring; testing,0.25
992ef913acb1c6ab,fluid flow source,pump,G01,measuring; testing,0.5
ae106b698c90f354,cathode layer,conductive layer,G02,optics,0.5
4641ef01165c7262,metallic binder,binder file,H01,basic electric elements,0.0
3a09aba546aac675,acid absorption,acid absorption,B08,cleaning,1.0
606d77604b4efa68,key arm,key,H04,electric communication technique,0.25
688ef4adb7f61e33,remain below threshold value,remain below level,B60,vehicles in general,0.5
b48e6441eeedae9d,idle mixture,air fuel mixture,F02,combustion engines; hot-gas or combustion-product engine plants,0.5
633fe01edec15e1d,flux regulator,torque flux calculator,H02,generation; conversion or distribution of electric power,0.25
3f47af88e18f658a,olefin production,alkene formation,B01,physical or chemical processes or apparatus in general,0.75
a9c1107c37c4a94a,coat with conducting layer,lounge coat,C25,electrolytic or electrophoretic processes; apparatus therefor,0.0
b331201de6b779d6,shunt reactor,inductor,G01,measuring; testing,0.5
42ccab98d0e845b5,vco circuit,frequency circuit,H03,basic electronic circuitry,0.5
714bcb20d6cd1ec2,selectively predetermined,lens,G01,measuring; testing,0.0
d873ba975ac1b081,friction lock,positionable linear friction lock,E21,earth drilling; mining,0.5
5d23e40466363390,include retaining elements,multiple retaining elements,A45,hand or travelling articles,0.5
47ee0606566a670c,measure by probe,measure by search,G01,measuring; testing,0.75
54eb31536a5fe808,selected operation,selected operation mode,B64,aircraft; aviation; cosmonautics,0.75
fb487dc5a0e6c3aa,dual clutch,duplicate device detection,B60,vehicles in general,0.0
7b842b454468c0c1,azabicyclo,nitroxyl radicals,G01,measuring; testing,0.25
117f27602285d023,lifting finger,support bar,A01,agriculture; forestry; animal husbandry; hunting; trapping; fishing,0.25
d6bcd753409f8e33,friction lock,wedging seal,E21,earth drilling; mining,0.5
6c599c2a75658606,receive via surface,sending via surface,H01,basic electric elements,0.75
6461e18d9f6a149a,expandable scaffold,expansive scaffold,A61,medical or veterinary science; hygiene,0.75
a3f52f548878651d,sun member,planet member,F16,engineering elements and units; general measures for producing and maintaining effective functioning of machines or installations; thermal insulation in general,0.5
c1ea9587f249c9a5,perfluoroalkyl group,perfluorocarbon alkyl radical,B23,machine tools; metal-working not otherwise provided for,0.25
4127c8ec4ee6b9aa,chemical activity,aggregation,G21,nuclear physics; nuclear engineering,0.25
4ae1480524712c57,component control,user control,B62,land vehicles for travelling otherwise than on rails,0.25
ba6e731f8f609f4d,wire grid polarization,grid cable,G01,measuring; testing,0.25
207c88f2b7db15a5,feed control valve,switch control valve,F25,refrigeration or cooling; combined heating and refrigeration systems; heat pump systems; manufacture or storage of ice; liquefaction solidification of gases,0.75
b7775017b5d9fd86,stabilizer members,stable equilibrium,B60,vehicles in general,0.0
e518c631acc8be22,deteriorated,value addition,G06,computing; calculating; counting,0.0
3626344e03783638,sheet supply roller,paired pickup roller,B65,conveying; packing; storing; handling thin or filamentary material,0.5
de19b5bcab180a41,upper series,upper set,B66,hoisting; lifting; hauling,0.75
f1d29d0a0db92875,contain based resin,resin based coating,H01,basic electric elements,0.5
04dcb759fbc8fe5c,shaped substrates,shaped bacteria,B24,grinding; polishing,0.0
8b23365e8db5eb53,aesthetic effects,effects of smoking,A63,sports; games; amusements,0.0
180cf15a6f7d2834,signal sender,signal,H01,basic electric elements,0.5
468aa1ee64ae902e,buck converter circuit,buck control signal,H05,electric techniques not otherwise provided for,0.5
d3d800eb043155d9,resilient metal,elastically deformed metal,A43,footwear,0.75
1c00fdea13071f8c,lower stretches,top stretches,F03,"machines or engines for liquids; wind, spring, or weight motors; producing mechanical power or a reactive propulsive thrust, not otherwise provided for",0.25
2ac98b919073a47e,vibratory actuator,actuator aspect,H02,generation; conversion or distribution of electric power,0.5
e6b8016683550493,gutter hanger,street gutter,A47,furniture; domestic articles or appliances; coffee mills; spice mills; suction cleaners in general,0.0
1e45350b35c98804,contain sulfur compounds,contain atom,C11,"animal or vegetable oils, fats, fatty substances or waxes; fatty acids therefrom; detergents; candles",0.0
5fa4ab3d44d61245,methoxyethylamine,butane,C07,organic chemistry,0.25
95d702db5b72f4b8,steering matrices,plurality of steering matrices,H04,electric communication technique,1.0
5bfcf7ae562e2f64,oxygen lean,lean boy,C01,inorganic chemistry,0.0
57fb2de602397256,crank,lever,D05,sewing; embroidering; tufting,0.25
46d812ceddc688eb,use solid materials,use as materials,B22,casting; powder metallurgy,0.5
f735abe8af8cf5bd,rhodium carbonyl,rhodium jewelry,C01,inorganic chemistry,0.0
fb74cae47e67819b,rotary section,rotary unit,H01,basic electric elements,0.75
75af12f6ab507e86,useful metal,metal oxides,C07,organic chemistry,0.5
5cce819540c60001,non lamellar,vesicle,A61,medical or veterinary science; hygiene,0.25
c8727dce314cd0b6,walking aids,dog walking,B62,land vehicles for travelling otherwise than on rails,0.0
1eb991b5bba8ceab,pen based computer,blood based biomarkers cancer,B65,conveying; packing; storing; handling thin or filamentary material,0.0
48c9a96ee39146bf,selection logic,logic selection,H05,electric techniques not otherwise provided for,1.0
ed40a2214f14fa6b,silicide formation,saliva formation,B01,physical or chemical processes or apparatus in general,0.0
c3b34635db33819b,regeneration agent,water,D06,treatment of textiles or the like; laundering; flexible materials not otherwise provided for,0.0
4f1acd4cb4ca70d0,pulse width modulated control,width control circuit,G02,optics,0.5
55c1459d6154852e,soft polymeric,soft matter,C07,organic chemistry,0.25
3c9e2c4aac15c99c,fluid flow source,fluidic device,G01,measuring; testing,0.5
e59a021366d0f194,angular contact bearing,cylindrical roller,B23,machine tools; metal-working not otherwise provided for,0.25
71776c0486a73b4a,network load information,network load os,H04,electric communication technique,0.25
c6ff4de4f7f90563,load distribution system,platelet concentrate,G01,measuring; testing,0.25
92abd48900d91488,lifting finger,crop lifting fingers,A01,agriculture; forestry; animal husbandry; hunting; trapping; fishing,0.75
91a8cf06432f33a0,equivalent molar,molar conductivity,B01,physical or chemical processes or apparatus in general,0.25
b71e8e725a88e0dd,cleaner system,handling system,B07,separating solids from solids; sorting,0.25
41899639a6d6fc45,kraft cooking,cooking oil,D21,paper-making; production of cellulose,0.0
d0008aad4702db8e,form cutter,form by cutter,B27,working or preserving wood or similar material; nailing or stapling machines in general,0.25
38a2835900b7fa5e,elastic assembly,translational device,F16,engineering elements and units; general measures for producing and maintaining effective functioning of machines or installations; thermal insulation in general,0.25
c7bac54d6b92f677,mayenite,calcium bone,B22,casting; powder metallurgy,0.0
8c44119e25f4d626,protograph,bipartite graph,H03,basic electronic circuitry,0.5
21b002d00be6991d,source voltage,potential difference,H05,electric techniques not otherwise provided for,0.25
11e86bd6e213fe5f,selection logic,selection architecture,G10,musical instruments; acoustics,0.75
bf0b500595dfb783,axle boxes,respective supporting members,G01,measuring; testing,0.5
d867eef70930b991,walking aids,food aid,A45,hand or travelling articles,0.0
adcff5d1cc948e07,lifting load,hydraulic tension,E01,"construction of roads, railways, or bridges",0.5
19aacd389f91e4bd,gnd,ground,E02,hydraulic engineering; foundations; soil shifting,0.75
c8a61bf07f15089f,metallic binder,adhesion binding agent,C09,dyes; paints; polishes; natural resins; adhesives; compositions not otherwise provided for; applications of materials not otherwise provided for,0.5
1414b8b816ec0585,polyglycolic acid,glycolic acid,C04,cements; concrete; artificial stone; ceramics; refractories,0.25
d02d224b8958fdbe,acid absorption,oxide purification,B08,cleaning,0.25
1a780ca372cacc4d,upper series,upper hand,B41,printing; lining machines; typewriters; stamps,0.0
bdd9064c91547979,storage lid,backrest,B60,vehicles in general,0.25
bc1471b2500cb3e4,starch component,amylum,A23,"foods or foodstuffs; treatment thereof, not covered by other classes",0.75
d71950f10186706d,associated log,log theory,B27,working or preserving wood or similar material; nailing or stapling machines in general,0.0
12e896f2ca473211,determine from analysis,determine from statistical analysis,H04,electric communication technique,0.5
5007411f698f29c6,service processing unit,food processing,H04,electric communication technique,0.0
